detector_id,timestamp,intensity,speed,lon,lat
D002,2026-05-25 12:00:00,160,37.5,60.1358,57.9221
D002,2026-05-25 13:00:00,191,40.1,60.1358,57.9221
D002,2026-05-25 14:00:00,196,37.6,60.1358,57.9221
D002,2026-05-25 15:00:00,248,38.5,60.1358,57.9221
D002,2026-05-25 16:00:00,308,33.6,60.1358,57.9221
D002,2026-05-25 17:00:00,477,29.3,60.1358,57.9221
D002,2026-05-25 18:00:00,476,29.8,60.1358,57.9221
D002,2026-05-25 19:00:00,439,29.1,60.1358,57.9221
D002,2026-05-25 20:00:00,308,37.6,60.1358,57.9221
D002,2026-05-25 21:00:00,236,31.7,60.1358,57.9221
D002,2026-05-25 22:00:00,176,38.5,60.1358,57.9221
D002,2026-05-25 23:00:00,164,40.0,60.1358,57.9221
D002,2026-05-26 00:00:00,49,42.8,60.1358,57.9221
D002,2026-05-26 01:00:00,48,40.1,60.1358,57.9221
D002,2026-05-26 02:00:00,28,41.3,60.1358,57.9221
D002,2026-05-26 03:00:00,19,45.2,60.1358,57.9221
D002,2026-05-26 04:00:00,66,43.4,60.1358,57.9221
D002,2026-05-26 05:00:00,187,37.4,60.1358,57.9221
D002,2026-05-26 06:00:00,273,38.6,60.1358,57.9221
D002,2026-05-26 07:00:00,390,36.6,60.1358,57.9221
D002,2026-05-26 08:00:00,411,31.6,60.1358,57.9221
D002,2026-05-26 09:00:00,358,30.6,60.1358,57.9221
D002,2026-05-26 10:00:00,278,35.2,60.1358,57.9221
D002,2026-05-26 11:00:00,189,35.2,60.1358,57.9221
D002,2026-05-26 12:00:00,164,38.6,60.1358,57.9221
D002,2026-05-26 13:00:00,171,40.3,60.1358,57.9221
D002,2026-05-26 14:00:00,152,40.5,60.1358,57.9221
D002,2026-05-26 15:00:00,222,41.0,60.1358,57.9221
D002,2026-05-26 16:00:00,326,33.5,60.1358,57.9221
D002,2026-05-26 17:00:00,417,28.7,60.1358,57.9221
D002,2026-05-26 18:00:00,490,34.5,60.1358,57.9221
D002,2026-05-26 19:00:00,393,32.1,60.1358,57.9221
D002,2026-05-26 20:00:00,324,33.3,60.1358,57.9221
D002,2026-05-26 21:00:00,254,39.4,60.1358,57.9221
D002,2026-05-26 22:00:00,171,43.6,60.1358,57.9221
D002,2026-05-26 23:00:00,152,39.1,60.1358,57.9221
D002,2026-05-27 00:00:00,47,41.0,60.1358,57.9221
D002,2026-05-27 01:00:00,69,43.4,60.1358,57.9221
D002,2026-05-27 02:00:00,36,42.6,60.1358,57.9221
D002,2026-05-27 03:00:00,27,43.8,60.1358,57.9221
D002,2026-05-27 04:00:00,24,43.3,60.1358,57.9221
D002,2026-05-27 05:00:00,189,39.8,60.1358,57.9221
D002,2026-05-27 06:00:00,299,37.1,60.1358,57.9221
D002,2026-05-27 07:00:00,379,31.5,60.1358,57.9221
D002,2026-05-27 08:00:00,423,31.8,60.1358,57.9221
D002,2026-05-27 09:00:00,390,31.5,60.1358,57.9221
D002,2026-05-27 10:00:00,263,36.8,60.1358,57.9221
D002,2026-05-27 11:00:00,223,41.7,60.1358,57.9221
D002,2026-05-27 12:00:00,174,36.8,60.1358,57.9221
D002,2026-05-27 13:00:00,180,36.9,60.1358,57.9221
D002,2026-05-27 14:00:00,162,40.3,60.1358,57.9221
D002,2026-05-27 15:00:00,208,39.8,60.1358,57.9221
D002,2026-05-27 16:00:00,325,35.5,60.1358,57.9221
D002,2026-05-27 17:00:00,409,34.1,60.1358,57.9221
D002,2026-05-27 18:00:00,477,29.4,60.1358,57.9221
D002,2026-05-27 19:00:00,441,25.4,60.1358,57.9221
D002,2026-05-27 20:00:00,333,34.2,60.1358,57.9221
D002,2026-05-27 21:00:00,218,38.1,60.1358,57.9221
D002,2026-05-27 22:00:00,185,37.0,60.1358,57.9221
D002,2026-05-27 23:00:00,149,39.6,60.1358,57.9221
D002,2026-05-28 00:00:00,49,45.3,60.1358,57.9221
D002,2026-05-28 01:00:00,34,45.9,60.1358,57.9221
D002,2026-05-28 02:00:00,19,44.1,60.1358,57.9221
D002,2026-05-28 03:00:00,12,43.8,60.1358,57.9221
D002,2026-05-28 04:00:00,60,46.7,60.1358,57.9221
D002,2026-05-28 05:00:00,199,36.6,60.1358,57.9221
D002,2026-05-28 06:00:00,299,35.5,60.1358,57.9221
D002,2026-05-28 07:00:00,383,35.0,60.1358,57.9221
D002,2026-05-28 08:00:00,448,27.3,60.1358,57.9221
D002,2026-05-28 09:00:00,382,32.9,60.1358,57.9221
D002,2026-05-28 10:00:00,261,32.9,60.1358,57.9221
D002,2026-05-28 11:00:00,197,37.3,60.1358,57.9221
D002,2026-05-28 12:00:00,147,39.5,60.1358,57.9221
D002,2026-05-28 13:00:00,148,39.8,60.1358,57.9221
D002,2026-05-28 14:00:00,204,38.0,60.1358,57.9221
D002,2026-05-28 15:00:00,266,39.1,60.1358,57.9221
D002,2026-05-28 16:00:00,343,32.5,60.1358,57.9221
D002,2026-05-28 17:00:00,419,29.9,60.1358,57.9221
D002,2026-05-28 18:00:00,475,30.2,60.1358,57.9221
D002,2026-05-28 19:00:00,432,32.2,60.1358,57.9221
D002,2026-05-28 20:00:00,329,33.7,60.1358,57.9221
D002,2026-05-28 21:00:00,215,36.8,60.1358,57.9221
D002,2026-05-28 22:00:00,188,38.2,60.1358,57.9221
D002,2026-05-28 23:00:00,151,41.6,60.1358,57.9221
D002,2026-05-29 00:00:00,51,39.3,60.1358,57.9221
D002,2026-05-29 01:00:00,41,40.9,60.1358,57.9221
D002,2026-05-29 02:00:00,42,43.6,60.1358,57.9221
D002,2026-05-29 03:00:00,52,46.2,60.1358,57.9221
D002,2026-05-29 04:00:00,38,42.3,60.1358,57.9221
D002,2026-05-29 05:00:00,209,40.1,60.1358,57.9221
D002,2026-05-29 06:00:00,262,38.0,60.1358,57.9221
D002,2026-05-29 07:00:00,393,32.3,60.1358,57.9221
D002,2026-05-29 08:00:00,423,33.4,60.1358,57.9221
D002,2026-05-29 09:00:00,389,33.7,60.1358,57.9221
D002,2026-05-29 10:00:00,268,32.5,60.1358,57.9221
D002,2026-05-29 11:00:00,197,37.7,60.1358,57.9221
D002,2026-05-29 12:00:00,168,37.5,60.1358,57.9221
D002,2026-05-29 13:00:00,166,40.1,60.1358,57.9221
D002,2026-05-29 14:00:00,163,41.4,60.1358,57.9221
D002,2026-05-29 15:00:00,226,35.9,60.1358,57.9221
D002,2026-05-29 16:00:00,331,34.4,60.1358,57.9221
D002,2026-05-29 17:00:00,408,33.6,60.1358,57.9221
D002,2026-05-29 18:00:00,467,28.9,60.1358,57.9221
D002,2026-05-29 19:00:00,393,33.6,60.1358,57.9221
D002,2026-05-29 20:00:00,328,34.8,60.1358,57.9221
D002,2026-05-29 21:00:00,257,31.1,60.1358,57.9221
D002,2026-05-29 22:00:00,198,41.3,60.1358,57.9221
D002,2026-05-29 23:00:00,134,42.4,60.1358,57.9221
D002,2026-05-30 00:00:00,16,41.2,60.1358,57.9221
D002,2026-05-30 01:00:00,29,47.2,60.1358,57.9221
D002,2026-05-30 02:00:00,37,43.0,60.1358,57.9221
D002,2026-05-30 03:00:00,47,41.3,60.1358,57.9221
D002,2026-05-30 04:00:00,61,45.7,60.1358,57.9221
D002,2026-05-30 05:00:00,150,37.9,60.1358,57.9221
D002,2026-05-30 06:00:00,221,38.3,60.1358,57.9221
D002,2026-05-30 07:00:00,286,38.3,60.1358,57.9221
D002,2026-05-30 08:00:00,316,32.9,60.1358,57.9221
D002,2026-05-30 09:00:00,301,35.9,60.1358,57.9221
D002,2026-05-30 10:00:00,208,39.4,60.1358,57.9221
D002,2026-05-30 11:00:00,148,41.4,60.1358,57.9221
D002,2026-05-30 12:00:00,119,40.2,60.1358,57.9221
D002,2026-05-30 13:00:00,101,40.0,60.1358,57.9221
D002,2026-05-30 14:00:00,121,42.7,60.1358,57.9221
D002,2026-05-30 15:00:00,161,39.1,60.1358,57.9221
D002,2026-05-30 16:00:00,233,38.5,60.1358,57.9221
D002,2026-05-30 17:00:00,317,39.2,60.1358,57.9221
D002,2026-05-30 18:00:00,311,34.5,60.1358,57.9221
D002,2026-05-30 19:00:00,316,31.2,60.1358,57.9221
D002,2026-05-30 20:00:00,266,36.1,60.1358,57.9221
D002,2026-05-30 21:00:00,153,41.7,60.1358,57.9221
D002,2026-05-30 22:00:00,87,42.0,60.1358,57.9221
D002,2026-05-30 23:00:00,91,41.3,60.1358,57.9221
D003,2026-05-01 00:00:00,36,52.2,60.1017,57.9364
D003,2026-05-01 01:00:00,37,55.0,60.1017,57.9364
D003,2026-05-01 02:00:00,30,50.0,60.1017,57.9364
D003,2026-05-01 03:00:00,52,49.7,60.1017,57.9364
D003,2026-05-01 04:00:00,40,41.7,60.1017,57.9364
D003,2026-05-01 05:00:00,145,45.8,60.1017,57.9364
D003,2026-05-01 06:00:00,186,42.8,60.1017,57.9364
D003,2026-05-01 07:00:00,280,35.8,60.1017,57.9364
D003,2026-05-01 08:00:00,353,39.8,60.1017,57.9364
D003,2026-05-01 09:00:00,270,44.9,60.1017,57.9364
D003,2026-05-01 10:00:00,199,41.7,60.1017,57.9364
D003,2026-05-01 11:00:00,156,41.9,60.1017,57.9364
D003,2026-05-01 12:00:00,121,49.6,60.1017,57.9364
D003,2026-05-01 13:00:00,117,43.9,60.1017,57.9364
D003,2026-05-01 14:00:00,125,46.5,60.1017,57.9364
D003,2026-05-01 15:00:00,147,40.8,60.1017,57.9364
D003,2026-05-01 16:00:00,204,42.4,60.1017,57.9364
D003,2026-05-01 17:00:00,314,45.0,60.1017,57.9364
D003,2026-05-01 18:00:00,339,36.1,60.1017,57.9364
D003,2026-05-01 19:00:00,286,42.5,60.1017,57.9364
D003,2026-05-01 20:00:00,237,43.0,60.1017,57.9364
D003,2026-05-01 21:00:00,165,47.8,60.1017,57.9364
D003,2026-05-01 22:00:00,162,45.3,60.1017,57.9364
D003,2026-05-01 23:00:00,108,48.6,60.1017,57.9364
D003,2026-05-02 00:00:00,13,46.6,60.1017,57.9364
D003,2026-05-02 01:00:00,30,49.1,60.1017,57.9364
D003,2026-05-02 02:00:00,45,50.5,60.1017,57.9364
D003,2026-05-02 03:00:00,48,48.1,60.1017,57.9364
D003,2026-05-02 04:00:00,44,46.6,60.1017,57.9364
D003,2026-05-02 05:00:00,115,46.7,60.1017,57.9364
D003,2026-05-02 06:00:00,157,44.7,60.1017,57.9364
D003,2026-05-02 07:00:00,202,44.7,60.1017,57.9364
D003,2026-05-02 08:00:00,220,43.8,60.1017,57.9364
D003,2026-05-02 09:00:00,220,41.6,60.1017,57.9364
D003,2026-05-02 10:00:00,165,44.3,60.1017,57.9364
D003,2026-05-02 11:00:00,120,52.1,60.1017,57.9364
D003,2026-05-02 12:00:00,65,44.5,60.1017,57.9364
D003,2026-05-02 13:00:00,80,47.1,60.1017,57.9364
D003,2026-05-02 14:00:00,78,48.0,60.1017,57.9364
D003,2026-05-02 15:00:00,106,50.7,60.1017,57.9364
D003,2026-05-02 16:00:00,183,46.9,60.1017,57.9364
D003,2026-05-02 17:00:00,253,39.8,60.1017,57.9364
D003,2026-05-02 18:00:00,188,48.6,60.1017,57.9364
D003,2026-05-02 19:00:00,216,42.9,60.1017,57.9364
D003,2026-05-02 20:00:00,130,43.6,60.1017,57.9364
D003,2026-05-02 21:00:00,128,46.4,60.1017,57.9364
D003,2026-05-02 22:00:00,49,47.9,60.1017,57.9364
D003,2026-05-02 23:00:00,94,50.9,60.1017,57.9364
D003,2026-05-03 00:00:00,25,57.2,60.1017,57.9364
D003,2026-05-03 01:00:00,39,54.4,60.1017,57.9364
D003,2026-05-03 02:00:00,45,52.0,60.1017,57.9364
D003,2026-05-03 03:00:00,10,48.1,60.1017,57.9364
D003,2026-05-03 04:00:00,10,52.2,60.1017,57.9364
D003,2026-05-03 05:00:00,99,48.7,60.1017,57.9364
D003,2026-05-03 06:00:00,139,47.3,60.1017,57.9364
D003,2026-05-03 07:00:00,207,43.4,60.1017,57.9364
D003,2026-05-03 08:00:00,208,37.6,60.1017,57.9364
D003,2026-05-03 09:00:00,205,41.8,60.1017,57.9364
D003,2026-05-03 10:00:00,123,48.8,60.1017,57.9364
D003,2026-05-03 11:00:00,115,48.7,60.1017,57.9364
D003,2026-05-03 12:00:00,97,45.6,60.1017,57.9364
D003,2026-05-03 13:00:00,73,47.7,60.1017,57.9364
D003,2026-05-03 14:00:00,119,48.9,60.1017,57.9364
D003,2026-05-03 15:00:00,111,49.2,60.1017,57.9364
D003,2026-05-03 16:00:00,169,44.7,60.1017,57.9364
D003,2026-05-03 17:00:00,220,44.7,60.1017,57.9364
D003,2026-05-03 18:00:00,230,39.7,60.1017,57.9364
D003,2026-05-03 19:00:00,218,42.3,60.1017,57.9364
D003,2026-05-03 20:00:00,142,44.4,60.1017,57.9364
D003,2026-05-03 21:00:00,111,47.4,60.1017,57.9364
D003,2026-05-03 22:00:00,97,47.5,60.1017,57.9364
D003,2026-05-03 23:00:00,83,47.7,60.1017,57.9364
D003,2026-05-04 00:00:00,39,51.3,60.1017,57.9364
D003,2026-05-04 01:00:00,39,53.5,60.1017,57.9364
D003,2026-05-04 02:00:00,24,47.5,60.1017,57.9364
D003,2026-05-04 03:00:00,28,52.6,60.1017,57.9364
D003,2026-05-04 04:00:00,33,51.3,60.1017,57.9364
D003,2026-05-04 05:00:00,106,45.7,60.1017,57.9364
D003,2026-05-04 06:00:00,204,45.2,60.1017,57.9364
D003,2026-05-04 07:00:00,250,42.4,60.1017,57.9364
D003,2026-05-04 08:00:00,284,37.6,60.1017,57.9364
D003,2026-05-04 09:00:00,265,41.4,60.1017,57.9364
D003,2026-05-04 10:00:00,201,45.2,60.1017,57.9364
D003,2026-05-04 11:00:00,167,47.1,60.1017,57.9364
D003,2026-05-04 12:00:00,104,49.7,60.1017,57.9364
D003,2026-05-04 13:00:00,81,48.8,60.1017,57.9364
D003,2026-05-04 14:00:00,141,47.6,60.1017,57.9364
D003,2026-05-04 15:00:00,176,48.9,60.1017,57.9364
D003,2026-05-04 16:00:00,212,44.9,60.1017,57.9364
D003,2026-05-04 17:00:00,292,42.3,60.1017,57.9364
D003,2026-05-04 18:00:00,326,40.1,60.1017,57.9364
D003,2026-05-04 19:00:00,321,40.0,60.1017,57.9364
D003,2026-05-04 20:00:00,222,41.9,60.1017,57.9364
D003,2026-05-04 21:00:00,148,48.1,60.1017,57.9364
D003,2026-05-04 22:00:00,145,45.4,60.1017,57.9364
D003,2026-05-04 23:00:00,72,47.6,60.1017,57.9364
D003,2026-05-05 00:00:00,37,48.4,60.1017,57.9364
D003,2026-05-05 01:00:00,10,50.6,60.1017,57.9364
D003,2026-05-05 02:00:00,10,52.3,60.1017,57.9364
D003,2026-05-05 03:00:00,23,51.2,60.1017,57.9364
D003,2026-05-05 04:00:00,56,47.7,60.1017,57.9364
D003,2026-05-05 05:00:00,98,47.9,60.1017,57.9364
D003,2026-05-05 06:00:00,203,40.4,60.1017,57.9364
D003,2026-05-05 07:00:00,257,40.5,60.1017,57.9364
D003,2026-05-05 08:00:00,297,38.3,60.1017,57.9364
D003,2026-05-05 09:00:00,312,38.4,60.1017,57.9364
D003,2026-05-05 10:00:00,198,42.7,60.1017,57.9364
D003,2026-05-05 11:00:00,90,51.3,60.1017,57.9364
D003,2026-05-05 12:00:00,54,52.7,60.1017,57.9364
D003,2026-05-05 13:00:00,83,45.6,60.1017,57.9364
D003,2026-05-05 14:00:00,120,51.8,60.1017,57.9364
D003,2026-05-05 15:00:00,166,44.7,60.1017,57.9364
D003,2026-05-05 16:00:00,212,44.6,60.1017,57.9364
D003,2026-05-05 17:00:00,287,41.6,60.1017,57.9364
D003,2026-05-05 18:00:00,288,41.2,60.1017,57.9364
D003,2026-05-05 19:00:00,299,36.5,60.1017,57.9364
D003,2026-05-05 20:00:00,207,43.1,60.1017,57.9364
D003,2026-05-05 21:00:00,152,46.3,60.1017,57.9364
D003,2026-05-05 22:00:00,96,46.1,60.1017,57.9364
D003,2026-05-05 23:00:00,143,44.2,60.1017,57.9364
D003,2026-05-06 00:00:00,22,50.7,60.1017,57.9364
D003,2026-05-06 01:00:00,24,53.7,60.1017,57.9364
D003,2026-05-06 02:00:00,19,53.1,60.1017,57.9364
D003,2026-05-06 03:00:00,14,53.1,60.1017,57.9364
D003,2026-05-06 04:00:00,29,50.4,60.1017,57.9364
D003,2026-05-06 05:00:00,135,47.6,60.1017,57.9364
D003,2026-05-06 06:00:00,173,42.7,60.1017,57.9364
D003,2026-05-06 07:00:00,300,40.6,60.1017,57.9364
D003,2026-05-06 08:00:00,290,41.3,60.1017,57.9364
D003,2026-05-06 09:00:00,263,36.1,60.1017,57.9364
D003,2026-05-06 10:00:00,197,43.5,60.1017,57.9364
D003,2026-05-06 11:00:00,144,44.3,60.1017,57.9364
D003,2026-05-06 12:00:00,107,50.1,60.1017,57.9364
D003,2026-05-06 13:00:00,104,46.7,60.1017,57.9364
D003,2026-05-06 14:00:00,128,45.8,60.1017,57.9364
D003,2026-05-06 15:00:00,180,44.1,60.1017,57.9364
D003,2026-05-06 16:00:00,232,40.8,60.1017,57.9364
D003,2026-05-06 17:00:00,271,42.3,60.1017,57.9364
D003,2026-05-06 18:00:00,328,39.7,60.1017,57.9364
D003,2026-05-06 19:00:00,307,36.0,60.1017,57.9364
D003,2026-05-06 20:00:00,228,38.1,60.1017,57.9364
D003,2026-05-06 21:00:00,170,42.5,60.1017,57.9364
D003,2026-05-06 22:00:00,130,48.2,60.1017,57.9364
D003,2026-05-06 23:00:00,95,48.0,60.1017,57.9364
D003,2026-05-07 00:00:00,51,46.2,60.1017,57.9364
D003,2026-05-07 01:00:00,41,50.6,60.1017,57.9364
D003,2026-05-07 02:00:00,46,46.4,60.1017,57.9364
D003,2026-05-07 03:00:00,30,53.2,60.1017,57.9364
D003,2026-05-07 04:00:00,57,47.9,60.1017,57.9364
D003,2026-05-07 05:00:00,132,50.6,60.1017,57.9364
D003,2026-05-07 06:00:00,169,44.9,60.1017,57.9364
D003,2026-05-07 07:00:00,267,41.3,60.1017,57.9364
D003,2026-05-07 08:00:00,280,42.5,60.1017,57.9364
D003,2026-05-07 09:00:00,280,44.3,60.1017,57.9364
D003,2026-05-07 10:00:00,180,43.4,60.1017,57.9364
D003,2026-05-07 11:00:00,157,49.5,60.1017,57.9364
D003,2026-05-07 12:00:00,110,44.1,60.1017,57.9364
D003,2026-05-07 13:00:00,103,49.8,60.1017,57.9364
D003,2026-05-07 14:00:00,134,48.9,60.1017,57.9364
D003,2026-05-07 15:00:00,195,42.9,60.1017,57.9364
D003,2026-05-07 16:00:00,209,40.6,60.1017,57.9364
D003,2026-05-07 17:00:00,291,42.1,60.1017,57.9364
D003,2026-05-07 18:00:00,355,37.7,60.1017,57.9364
D003,2026-05-07 19:00:00,294,39.5,60.1017,57.9364
D003,2026-05-07 20:00:00,248,40.0,60.1017,57.9364
D003,2026-05-07 21:00:00,159,45.2,60.1017,57.9364
D003,2026-05-07 22:00:00,121,50.9,60.1017,57.9364
D003,2026-05-07 23:00:00,89,53.7,60.1017,57.9364
D003,2026-05-08 00:00:00,17,49.5,60.1017,57.9364
D003,2026-05-08 01:00:00,17,52.7,60.1017,57.9364
D003,2026-05-08 02:00:00,29,53.3,60.1017,57.9364
D003,2026-05-08 03:00:00,15,47.7,60.1017,57.9364
D003,2026-05-08 04:00:00,26,51.5,60.1017,57.9364
D003,2026-05-08 05:00:00,111,47.1,60.1017,57.9364
D003,2026-05-08 06:00:00,204,41.7,60.1017,57.9364
D003,2026-05-08 07:00:00,249,39.2,60.1017,57.9364
D003,2026-05-08 08:00:00,294,40.8,60.1017,57.9364
D003,2026-05-08 09:00:00,313,41.5,60.1017,57.9364
D003,2026-05-08 10:00:00,171,41.5,60.1017,57.9364
D003,2026-05-08 11:00:00,135,49.8,60.1017,57.9364
D003,2026-05-08 12:00:00,122,45.8,60.1017,57.9364
D003,2026-05-08 13:00:00,125,49.8,60.1017,57.9364
D003,2026-05-08 14:00:00,148,43.5,60.1017,57.9364
D003,2026-05-08 15:00:00,169,42.1,60.1017,57.9364
D003,2026-05-08 16:00:00,211,40.4,60.1017,57.9364
D003,2026-05-08 17:00:00,289,36.8,60.1017,57.9364
D003,2026-05-08 18:00:00,337,37.9,60.1017,57.9364
D003,2026-05-08 19:00:00,278,41.5,60.1017,57.9364
D003,2026-05-08 20:00:00,253,42.2,60.1017,57.9364
D003,2026-05-08 21:00:00,150,45.1,60.1017,57.9364
D003,2026-05-08 22:00:00,120,45.5,60.1017,57.9364
D003,2026-05-08 23:00:00,74,48.1,60.1017,57.9364
D003,2026-05-09 00:00:00,43,48.4,60.1017,57.9364
D003,2026-05-09 01:00:00,10,51.4,60.1017,57.9364
D003,2026-05-09 02:00:00,41,46.5,60.1017,57.9364
D003,2026-05-09 03:00:00,25,51.9,60.1017,57.9364
D003,2026-05-09 04:00:00,33,51.9,60.1017,57.9364
D003,2026-05-09 05:00:00,109,44.0,60.1017,57.9364
D003,2026-05-09 06:00:00,151,48.7,60.1017,57.9364
D003,2026-05-09 07:00:00,186,45.1,60.1017,57.9364
D003,2026-05-09 08:00:00,195,46.7,60.1017,57.9364
D003,2026-05-09 09:00:00,179,48.2,60.1017,57.9364
D003,2026-05-09 10:00:00,133,47.9,60.1017,57.9364
D003,2026-05-09 11:00:00,89,52.4,60.1017,57.9364
D003,2026-05-09 12:00:00,44,51.0,60.1017,57.9364
D003,2026-05-09 13:00:00,39,47.7,60.1017,57.9364
D003,2026-05-09 14:00:00,122,48.9,60.1017,57.9364
D003,2026-05-09 15:00:00,79,48.7,60.1017,57.9364
D003,2026-05-09 16:00:00,151,47.0,60.1017,57.9364
D003,2026-05-09 17:00:00,245,43.2,60.1017,57.9364
D003,2026-05-09 18:00:00,241,43.1,60.1017,57.9364
D003,2026-05-09 19:00:00,192,45.5,60.1017,57.9364
D003,2026-05-09 20:00:00,179,43.2,60.1017,57.9364
D003,2026-05-09 21:00:00,104,50.9,60.1017,57.9364
D003,2026-05-09 22:00:00,91,45.7,60.1017,57.9364
D003,2026-05-09 23:00:00,68,48.2,60.1017,57.9364
D003,2026-05-10 00:00:00,20,51.0,60.1017,57.9364
D003,2026-05-10 01:00:00,16,55.0,60.1017,57.9364
D003,2026-05-10 02:00:00,36,53.8,60.1017,57.9364
D003,2026-05-10 03:00:00,10,51.8,60.1017,57.9364
D003,2026-05-10 04:00:00,44,51.8,60.1017,57.9364
D003,2026-05-10 05:00:00,86,46.8,60.1017,57.9364
D003,2026-05-10 06:00:00,157,45.0,60.1017,57.9364
D003,2026-05-10 07:00:00,201,44.0,60.1017,57.9364
D003,2026-05-10 08:00:00,211,43.5,60.1017,57.9364
D003,2026-05-10 09:00:00,175,48.5,60.1017,57.9364
D003,2026-05-10 10:00:00,150,48.8,60.1017,57.9364
D003,2026-05-10 11:00:00,89,47.1,60.1017,57.9364
D003,2026-05-10 12:00:00,74,47.0,60.1017,57.9364
D003,2026-05-10 13:00:00,89,49.9,60.1017,57.9364
D003,2026-05-10 14:00:00,78,48.0,60.1017,57.9364
D003,2026-05-10 15:00:00,122,45.3,60.1017,57.9364
D003,2026-05-10 16:00:00,155,49.0,60.1017,57.9364
D003,2026-05-10 17:00:00,198,42.6,60.1017,57.9364
D003,2026-05-10 18:00:00,278,35.7,60.1017,57.9364
D003,2026-05-10 19:00:00,190,48.0,60.1017,57.9364
D003,2026-05-10 20:00:00,155,46.6,60.1017,57.9364
D003,2026-05-10 21:00:00,154,44.0,60.1017,57.9364
D003,2026-05-10 22:00:00,77,49.7,60.1017,57.9364
D003,2026-05-10 23:00:00,74,47.8,60.1017,57.9364
D003,2026-05-11 00:00:00,27,48.0,60.1017,57.9364
D003,2026-05-11 01:00:00,38,52.3,60.1017,57.9364
D003,2026-05-11 02:00:00,26,50.4,60.1017,57.9364
D003,2026-05-11 03:00:00,40,49.1,60.1017,57.9364
D003,2026-05-11 04:00:00,27,50.7,60.1017,57.9364
D003,2026-05-11 05:00:00,164,45.1,60.1017,57.9364
D003,2026-05-11 06:00:00,192,43.6,60.1017,57.9364
D003,2026-05-11 07:00:00,257,39.2,60.1017,57.9364
D003,2026-05-11 08:00:00,280,42.2,60.1017,57.9364
D003,2026-05-11 09:00:00,253,41.7,60.1017,57.9364
D003,2026-05-11 10:00:00,186,41.3,60.1017,57.9364
D003,2026-05-11 11:00:00,129,49.7,60.1017,57.9364
D003,2026-05-11 12:00:00,103,46.2,60.1017,57.9364
D003,2026-05-11 13:00:00,99,47.1,60.1017,57.9364
D003,2026-05-11 14:00:00,126,45.8,60.1017,57.9364
D003,2026-05-11 15:00:00,159,44.3,60.1017,57.9364
D003,2026-05-11 16:00:00,232,43.0,60.1017,57.9364
D003,2026-05-11 17:00:00,297,41.0,60.1017,57.9364
D003,2026-05-11 18:00:00,322,41.3,60.1017,57.9364
D003,2026-05-11 19:00:00,302,42.7,60.1017,57.9364
D003,2026-05-11 20:00:00,224,43.3,60.1017,57.9364
D003,2026-05-11 21:00:00,148,45.9,60.1017,57.9364
D003,2026-05-11 22:00:00,136,45.5,60.1017,57.9364
D003,2026-05-11 23:00:00,132,46.6,60.1017,57.9364
D003,2026-05-12 00:00:00,58,47.3,60.1017,57.9364
D003,2026-05-12 01:00:00,24,49.9,60.1017,57.9364
D003,2026-05-12 02:00:00,47,51.5,60.1017,57.9364
D003,2026-05-12 03:00:00,28,49.8,60.1017,57.9364
D003,2026-05-12 04:00:00,32,52.3,60.1017,57.9364
D003,2026-05-12 05:00:00,152,45.5,60.1017,57.9364
D003,2026-05-12 06:00:00,186,44.5,60.1017,57.9364
D003,2026-05-12 07:00:00,266,41.5,60.1017,57.9364
D003,2026-05-12 08:00:00,288,43.8,60.1017,57.9364
D003,2026-05-12 09:00:00,252,44.8,60.1017,57.9364
D003,2026-05-12 10:00:00,219,45.0,60.1017,57.9364
D003,2026-05-12 11:00:00,171,46.1,60.1017,57.9364
D003,2026-05-12 12:00:00,105,46.5,60.1017,57.9364
D003,2026-05-12 13:00:00,95,49.9,60.1017,57.9364
D003,2026-05-12 14:00:00,95,44.9,60.1017,57.9364
D003,2026-05-12 15:00:00,188,46.4,60.1017,57.9364
D003,2026-05-12 16:00:00,233,44.3,60.1017,57.9364
D003,2026-05-12 17:00:00,307,38.8,60.1017,57.9364
D003,2026-05-12 18:00:00,297,42.4,60.1017,57.9364
D003,2026-05-12 19:00:00,302,36.4,60.1017,57.9364
D003,2026-05-12 20:00:00,228,41.5,60.1017,57.9364
D003,2026-05-12 21:00:00,159,44.7,60.1017,57.9364
D003,2026-05-12 22:00:00,131,46.1,60.1017,57.9364
D003,2026-05-12 23:00:00,84,50.0,60.1017,57.9364
D003,2026-05-13 00:00:00,38,47.3,60.1017,57.9364
D003,2026-05-13 01:00:00,37,52.4,60.1017,57.9364
D003,2026-05-13 02:00:00,27,51.3,60.1017,57.9364
D003,2026-05-13 03:00:00,16,47.5,60.1017,57.9364
D003,2026-05-13 04:00:00,42,50.1,60.1017,57.9364
D003,2026-05-13 05:00:00,145,45.4,60.1017,57.9364
D003,2026-05-13 06:00:00,189,44.5,60.1017,57.9364
D003,2026-05-13 07:00:00,262,43.0,60.1017,57.9364
D003,2026-05-13 08:00:00,289,36.8,60.1017,57.9364
D003,2026-05-13 09:00:00,266,38.0,60.1017,57.9364
D003,2026-05-13 10:00:00,149,43.4,60.1017,57.9364
D003,2026-05-13 11:00:00,129,44.9,60.1017,57.9364
D003,2026-05-13 12:00:00,83,48.0,60.1017,57.9364
D003,2026-05-13 13:00:00,129,48.4,60.1017,57.9364
D003,2026-05-13 14:00:00,122,48.9,60.1017,57.9364
D003,2026-05-13 15:00:00,153,43.7,60.1017,57.9364
